DATA_FORMATADA,ID_JOGADOR,NOME_JOGADOR,ID_CLUBE,ID_MAO,ID_MESA,NOME_MESA,TIPO_MESA,ID_LIGA,TIPO_JOGO,GANHOS,RAKE
12/08/2025,1492829,OtisMalone,42904,847969113,37237018,Pursuit 20bb ANTE(1),6,111,Ring Game,-0.32,0
12/08/2025,1492829,OtisMalone,42904,847969971,37237018,Pursuit 20bb ANTE(1),6,111,Ring Game,4.67,0.14
12/08/2025,1492829,OtisMalone,42904,847972300,37237018,Pursuit 20bb ANTE(1),6,111,Ring Game,-8.16,0.51
12/08/2025,1492829,OtisMalone,42904,847972541,37237018,Pursuit 20bb ANTE(1),6,111,Ring Game,-0.96,0.05
13/08/2025,1492829,OtisMalone,42904,848999093,37255831,Pursuit 20bb % ANTE,6,111,Ring Game,-4.16,0.26
14/08/2025,1492829,OtisMalone,42904,849314998,37282620,Silver DB,6,111,Ring Game,0,0
14/08/2025,1492829,OtisMalone,42904,849471632,37288174,Pursuit 20bb ANTE,6,111,Ring Game,-64.64,1.74
14/08/2025,1492829,OtisMalone,42904,849472234,37288174,Pursuit 20bb ANTE,6,111,Ring Game,-0.32,0.02
14/08/2025,1492829,OtisMalone,42904,849442647,37289129,Silver ANTE,6,111,Ring Game,-0.96,0.05
15/08/2025,1492829,OtisMalone,42904,850181171,37313825,Silver 20bb ANTE,6,111,Ring Game,-0.48,0.02
12/08/2025,1492829,OtisMalone,42904,848251817,37244396,Pursuit A 35%,5,111,Ring Game,10.5,0.14
12/08/2025,1492829,OtisMalone,42904,848233810,37236974,Pursuit 20bb(1),6,111,Ring Game,-2.24,0.13
12/08/2025,1492829,OtisMalone,42904,848235597,37236974,Pursuit 20bb(1),6,111,Ring Game,0,0
13/08/2025,1492829,OtisMalone,42904,848458788,37247778,Silver 1,6,111,Ring Game,-3.36,0.2
12/08/2025,1492829,OtisMalone,42904,848010583,37238441,Pursuit 20bb % ANTE,6,111,Ring Game,-0.32,0.02
13/08/2025,1214677,ƁartSimpson,278673,848621871,37256377,Pursuit 20bb ANTE,6,106,Ring Game,-2,0.1
13/08/2025,1214677,ƁartSimpson,278673,848604151,37257545,Edge Bomb,6,106,Ring Game,25.5,0.4
13/08/2025,1214677,ƁartSimpson,278673,848605115,37256533,Astral,6,106,Ring Game,0,0
13/08/2025,1214677,ƁartSimpson,278673,848605787,37256533,Astral,6,106,Ring Game,65.5,1.25
13/08/2025,1214677,ƁartSimpson,278673,848610510,37257545,Edge Bomb,6,106,Ring Game,-2,0.1
13/08/2025,1214677,ƁartSimpson,278673,848607769,37256533,Astral,6,106,Ring Game,3.95,0.15
13/08/2025,1434022,Bulls4Bet,20443,848699297,37260857,Harmony 20bb 1(1),6,127,Ring Game,-16.1,1.01
13/08/2025,1434022,Bulls4Bet,20443,848701179,37258858,Pursuit 20bb % ANTE(1),6,127,Ring Game,-28,0.77
13/08/2025,1214677,ƁartSimpson,278673,848616609,37256377,Pursuit 20bb ANTE,6,106,Ring Game,-2,0.05
13/08/2025,1214677,ƁartSimpson,278673,848605143,37257545,Edge Bomb,6,106,Ring Game,-2,0.1
13/08/2025,1434022,Bulls4Bet,20443,848698958,37259795,Harmony Bomb DB,6,127,Ring Game,-2.8,0.18
13/08/2025,1434022,Bulls4Bet,20443,848700258,37259785,Harmony Cucurucho,6,127,Ring Game,-4.9,0.32
13/08/2025,1434022,Bulls4Bet,20443,848700496,37260857,Harmony 20bb 1(1),6,127,Ring Game,-1.4,0
13/08/2025,1492829,OtisMalone,42904,848805093,37257385,Pursuit DB,6,111,Ring Game,0,0
13/08/2025,1492829,OtisMalone,42904,849162943,37269023,Pursuit 35% ANTE,5,111,Ring Game,26.49,1.01
14/08/2025,1434022,Bulls4Bet,20443,849164609,37271496,Pursuit Cucurucho,6,127,Ring Game,0,0
14/08/2025,1434022,Bulls4Bet,20443,849167121,37271496,Pursuit Cucurucho,6,127,Ring Game,0,0
14/08/2025,1434022,Bulls4Bet,20443,849168713,37271496,Pursuit Cucurucho,6,127,Ring Game,-9.8,0.56
13/08/2025,1434022,Bulls4Bet,20443,849169215,37268509,Harmony 20bb(1),6,127,Ring Game,-6.3,0.39
13/08/2025,1492829,OtisMalone,42904,849172917,37269023,Pursuit 35% ANTE,5,111,Ring Game,-0.96,0.06
13/08/2025,1492829,OtisMalone,42904,849174351,37269023,Pursuit 35% ANTE,5,111,Ring Game,-0.32,0.02
15/08/2025,1434022,Bulls4Bet,20443,850083092,37314930,Pursuit Bomb DB,6,127,Ring Game,-5.6,0.31
15/08/2025,1434022,Bulls4Bet,20443,850083886,37311106,Harmony,6,127,Ring Game,-85.4,1.89
15/08/2025,1434022,Bulls4Bet,20443,850084735,37313600,Harmony 20bb,6,127,Ring Game,21.59,0.7
15/08/2025,1434022,Bulls4Bet,20443,849999092,37307055,Harmony Bomb DB,6,127,Ring Game,-2.8,0.14
17/08/2025,1214677,ƁartSimpson,278673,851367876,37355415,Edge Bomb(1),6,106,Ring Game,-2,0.15
15/08/2025,1214677,ƁartSimpson,278673,850306219,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,58,1.9
15/08/2025,1492829,OtisMalone,42904,850307734,37313825,Silver 20bb ANTE,6,111,Ring Game,-0.96,0.06
15/08/2025,1214677,ƁartSimpson,278673,850307859,37318745,Edge Straddle A,6,106,Ring Game,-16.5,0.95
15/08/2025,1214677,ƁartSimpson,278673,850308279,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,-14,0.8
15/08/2025,1492829,OtisMalone,42904,850317834,37313825,Silver 20bb ANTE,6,111,Ring Game,-78.96,3.04
15/08/2025,1214677,ƁartSimpson,278673,850324726,37316679,Edge Bomb(3),6,106,Ring Game,16,0.4
15/08/2025,1214677,ƁartSimpson,278673,850328522,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,-2,0.1
15/08/2025,1214677,ƁartSimpson,278673,850330852,37316679,Edge Bomb(3),6,106,Ring Game,5.6,0.05
15/08/2025,1214677,ƁartSimpson,278673,850333276,37316679,Edge Bomb(3),6,106,Ring Game,-2,0.15
16/08/2025,1492829,OtisMalone,42904,850358966,37321909,Pursuit Straddle,5,111,Ring Game,-0.96,0.02
14/08/2025,1492829,OtisMalone,42904,849694389,37291385,Pursuit,6,111,Ring Game,10.12,0.3
14/08/2025,1492829,OtisMalone,42904,849702738,37291385,Pursuit,6,111,Ring Game,-0.64,0.03
14/08/2025,1434022,Bulls4Bet,20443,849705061,37293394,Harmony(1),6,127,Ring Game,-139.3,2.62
14/08/2025,1434022,Bulls4Bet,20443,849717606,37293394,Harmony(1),6,127,Ring Game,-1.4,0
14/08/2025,1434022,Bulls4Bet,20443,849438771,37289129,Silver ANTE,6,127,Ring Game,-29.4,1.68
15/08/2025,1492829,OtisMalone,42904,850183172,37313825,Silver 20bb ANTE,6,111,Ring Game,-6.44,0.39
13/08/2025,1214677,ƁartSimpson,278673,848620290,37255831,Pursuit 20bb % ANTE,6,106,Ring Game,-4,0.25
13/08/2025,1214677,ƁartSimpson,278673,848606373,37256533,Astral,6,106,Ring Game,-7.2,0.4
13/08/2025,1214677,ƁartSimpson,278673,848606605,37256533,Astral,6,106,Ring Game,2.95,0.05
13/08/2025,1492829,OtisMalone,42904,849163133,37269023,Pursuit 35% ANTE,5,111,Ring Game,-3.2,0.2
13/08/2025,1434022,Bulls4Bet,20443,849166217,37268509,Harmony 20bb(1),6,127,Ring Game,-6.3,0.39
13/08/2025,1434022,Bulls4Bet,20443,849167004,37265111,Harmony 20bb % ANTE,6,127,Ring Game,31.81,0.98
14/08/2025,1434022,Bulls4Bet,20443,849168169,37271496,Pursuit Cucurucho,6,127,Ring Game,192.71,4.87
13/08/2025,1492829,OtisMalone,42904,849168492,37269023,Pursuit 35% ANTE,5,111,Ring Game,-0.32,0.01
13/08/2025,1434022,Bulls4Bet,20443,849168654,37268509,Harmony 20bb(1),6,127,Ring Game,0,0
13/08/2025,1434022,Bulls4Bet,20443,849173569,37255831,Pursuit 20bb % ANTE,6,127,Ring Game,-18.2,0.98
13/08/2025,1434022,Bulls4Bet,20443,849174214,37268509,Harmony 20bb(1),6,127,Ring Game,-1.4,3.43
15/08/2025,1434022,Bulls4Bet,20443,850080543,37313825,Silver 20bb ANTE,6,127,Ring Game,90.79,4.94
15/08/2025,1434022,Bulls4Bet,20443,850080656,37311106,Harmony,6,127,Ring Game,0,0
15/08/2025,1492829,OtisMalone,42904,850082124,37313930,Pursuit ANTE(1),5,111,Ring Game,-0.96,0.06
15/08/2025,1434022,Bulls4Bet,20443,850086040,37311106,Harmony,6,127,Ring Game,-50.4,3.29
15/08/2025,1434022,Bulls4Bet,20443,850086640,37314930,Pursuit Bomb DB,6,127,Ring Game,-30.8,1.82
16/08/2025,1492829,OtisMalone,42904,850657661,37333191,Pursuit 20bb ANTE,6,111,Ring Game,-4.48,0.27
16/08/2025,1492829,OtisMalone,42904,850796137,37333191,Pursuit 20bb ANTE,6,111,Ring Game,-0.32,0.02
15/08/2025,1434022,Bulls4Bet,20443,849981965,37309258,Harmony 20bb % ANTE(1),6,127,Ring Game,-0.7,0.03
15/08/2025,1434022,Bulls4Bet,20443,849995973,37307055,Harmony Bomb DB,6,127,Ring Game,-2.8,0.14
15/08/2025,1434022,Bulls4Bet,20443,849998442,37307055,Harmony Bomb DB,6,127,Ring Game,15.22,0.94
17/08/2025,1492829,OtisMalone,42904,851196039,37365609,Pursuit 40%,5,111,Ring Game,-0.64,0.04
17/08/2025,1492829,OtisMalone,42904,851460662,37369248,Pursuit 35% ANTE(1),5,111,Ring Game,34.56,1.01
17/08/2025,1492829,OtisMalone,42904,851371091,37358539,Pursuit 20bb % ANTE(1),6,111,Ring Game,-0.32,0.02
15/08/2025,1214677,ƁartSimpson,278673,850306609,37315262,Astral Bomb(1),6,106,Ring Game,-1.6,0.1
15/08/2025,1214677,ƁartSimpson,278673,850311343,37316679,Edge Bomb(3),6,106,Ring Game,-8.5,0.45
15/08/2025,1214677,ƁartSimpson,278673,850312441,37315262,Astral Bomb(1),6,106,Ring Game,9.95,0.25
15/08/2025,1214677,ƁartSimpson,278673,850314801,37316679,Edge Bomb(3),6,106,Ring Game,-2,0.1
15/08/2025,1214677,ƁartSimpson,278673,850318541,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,-124,7.6
15/08/2025,1214677,ƁartSimpson,278673,850321167,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,31,0.9
15/08/2025,1214677,ƁartSimpson,278673,850321526,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,-6,0
15/08/2025,1214677,ƁartSimpson,278673,850322043,37318745,Edge Straddle A,6,106,Ring Game,6.5,0.1
15/08/2025,1214677,ƁartSimpson,278673,850323221,37315262,Astral Bomb(1),6,106,Ring Game,-33.6,2.1
15/08/2025,1492829,OtisMalone,42904,850323379,37313825,Silver 20bb ANTE,6,111,Ring Game,-114.33,2.78
15/08/2025,1214677,ƁartSimpson,278673,850324063,37318745,Edge Straddle A,6,106,Ring Game,-14,0.75
15/08/2025,1492829,OtisMalone,42904,850325381,37313825,Silver 20bb ANTE,6,111,Ring Game,-0.96,0.06
15/08/2025,1214677,ƁartSimpson,278673,850328101,37315262,Astral Bomb(1),6,106,Ring Game,-1.6,0.1
15/08/2025,1214677,ƁartSimpson,278673,850329030,37316679,Edge Bomb(3),6,106,Ring Game,-2,0
15/08/2025,1214677,ƁartSimpson,278673,850333050,37318745,Edge Straddle A,6,106,Ring Game,-19.5,1.25
15/08/2025,1214677,ƁartSimpson,278673,850334005,37315262,Astral Bomb(1),6,106,Ring Game,-1.6,0.1
15/08/2025,1214677,ƁartSimpson,278673,850335571,37318745,Edge Straddle A,6,106,Ring Game,-1.75,2.5
15/08/2025,1214677,ƁartSimpson,278673,850339863,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,-6,0
16/08/2025,1492829,OtisMalone,42904,850346243,37321909,Pursuit Straddle,5,111,Ring Game,-7.04,0.4
14/08/2025,1434022,Bulls4Bet,20443,849683352,37292562,Pursuit 40%(1),5,127,Ring Game,0,0
14/08/2025,1492829,OtisMalone,42904,849685414,37291385,Pursuit,6,111,Ring Game,5.04,0.09
14/08/2025,1492829,OtisMalone,42904,849698521,37291385,Pursuit,6,111,Ring Game,88.01,1.03
14/08/2025,1434022,Bulls4Bet,20443,849706630,37293394,Harmony(1),6,127,Ring Game,-149.8,4.48
14/08/2025,1492829,OtisMalone,42904,849707576,37291385,Pursuit,6,111,Ring Game,0,0
14/08/2025,1434022,Bulls4Bet,20443,849714583,37293394,Harmony(1),6,127,Ring Game,0,0
14/08/2025,1434022,Bulls4Bet,20443,849716270,37286617,Harmony 20bb 40%(1),6,127,Ring Game,-302.68,2.31
13/08/2025,1214677,ƁartSimpson,278673,848607513,37257545,Edge Bomb,6,106,Ring Game,-2,0.1
13/08/2025,1434022,Bulls4Bet,20443,849164453,37268509,Harmony 20bb(1),6,127,Ring Game,-1.4,0
13/08/2025,1434022,Bulls4Bet,20443,849167378,37265111,Harmony 20bb % ANTE,6,127,Ring Game,-0.7,0.04
13/08/2025,1434022,Bulls4Bet,20443,849172097,37268509,Harmony 20bb(1),6,127,Ring Game,5.07,0.17
13/08/2025,1434022,Bulls4Bet,20443,849173121,37268509,Harmony 20bb(1),6,127,Ring Game,0,0
15/08/2025,1214677,ƁartSimpson,278673,850309671,37315262,Astral Bomb(1),6,106,Ring Game,12.45,0.3
15/08/2025,1214677,ƁartSimpson,278673,850316434,37318745,Edge Straddle A,6,106,Ring Game,-0.5,0.05
15/08/2025,1214677,ƁartSimpson,278673,850325556,37316679,Edge Bomb(3),6,106,Ring Game,-90.65,2.95
15/08/2025,1214677,ƁartSimpson,278673,850326781,37318412,Pursuit 20bb % ANTE(1),6,106,Ring Game,53.7,0.9
15/08/2025,1492829,OtisMalone,42904,850326816,37313825,Silver 20bb ANTE,6,111,Ring Game,-0.48,0.03
15/08/2025,1214677,ƁartSimpson,278673,850331264,37318745,Edge Straddle A,6,106,Ring Game,-2.5,0.15
16/08/2025,1492829,OtisMalone,42904,850348252,37321909,Pursuit Straddle,5,111,Ring Game,-1.6,0.1
14/08/2025,1492829,OtisMalone,42904,849519218,37289129,Silver ANTE,6,111,Ring Game,-7.68,0
14/08/2025,1434022,Bulls4Bet,20443,849681399,37292426,Silver ANTE(1),6,127,Ring Game,-4.2,0.24
14/08/2025,1434022,Bulls4Bet,20443,849685524,37292562,Pursuit 40%(1),5,127,Ring Game,-2.8,0.14
13/08/2025,1492829,OtisMalone,42904,848847083,37264250,Pursuit 20bb,6,111,Ring Game,12.1,0.46
12/08/2025,1492829,OtisMalone,42904,847985723,37237018,Pursuit 20bb ANTE(1),6,111,Ring Game,-0.96,0.05
14/08/2025,1434022,Bulls4Bet,20443,849418908,37287031,Pursuit ANTE,6,127,Ring Game,-18.2,1.09
14/08/2025,1434022,Bulls4Bet,20443,849419287,37288356,Pursuit 35% ANTE,6,127,Ring Game,14.42,0.14
14/08/2025,1434022,Bulls4Bet,20443,849422595,37286617,Harmony 20bb 40%(1),6,127,Ring Game,-20.3,1.15
14/08/2025,1434022,Bulls4Bet,20443,849424413,37288356,Pursuit 35% ANTE,6,127,Ring Game,-15.4,0.94
14/08/2025,1434022,Bulls4Bet,20443,849420330,37288356,Pursuit 35% ANTE,6,127,Ring Game,-18.2,0.81
13/08/2025,1492829,OtisMalone,42904,848851043,37264250,Pursuit 20bb,6,111,Ring Game,2.93,0.08
15/08/2025,1434022,Bulls4Bet,20443,849973889,37309258,Harmony 20bb % ANTE(1),6,127,Ring Game,33.95,0.42
15/08/2025,1434022,Bulls4Bet,20443,849976238,37307055,Harmony Bomb DB,6,127,Ring Game,10.5,0.11
15/08/2025,1434022,Bulls4Bet,20443,849976954,37307055,Harmony Bomb DB,6,127,Ring Game,10.5,0.11
15/08/2025,1434022,Bulls4Bet,20443,849956563,37307481,Harmony 20bb,6,127,Ring Game,0,0
15/08/2025,1492829,OtisMalone,42904,849957315,37309334,Pursuit 20bb 1(1),6,111,Ring Game,0,0
15/08/2025,1434022,Bulls4Bet,20443,849957467,37307481,Harmony 20bb,6,127,Ring Game,-16.1,0.42
15/08/2025,1434022,Bulls4Bet,20443,849958293,37307481,Harmony 20bb,6,127,Ring Game,-16.8,1.05
15/08/2025,1434022,Bulls4Bet,20443,849959238,37308601,Pursuit 20bb ANTE,6,127,Ring Game,-30.8,1.93
15/08/2025,1434022,Bulls4Bet,20443,849959738,37307481,Harmony 20bb,6,127,Ring Game,-1.4,0.04
15/08/2025,1434022,Bulls4Bet,20443,850100935,37313825,Silver 20bb ANTE,6,127,Ring Game,-3.15,10.01
12/08/2025,1492829,OtisMalone,42904,848349568,37244396,Pursuit A 35%,5,111,Ring Game,-0.13,0
12/08/2025,1492829,OtisMalone,42904,848362831,37244396,Pursuit A 35%,5,111,Ring Game,-0.13,0.01
12/08/2025,1492829,OtisMalone,42904,848365705,37244396,Pursuit A 35%,5,111,Ring Game,-0.45,0.02
12/08/2025,1492829,OtisMalone,42904,848370666,37244396,Pursuit A 35%,5,111,Ring Game,-0.76,0
14/08/2025,1492829,OtisMalone,42904,849304732,37277729,Pursuit 35% ANTE,6,111,Ring Game,-4.16,0.26
12/08/2025,1492829,OtisMalone,42904,848080862,37240463,Pursuit 35% ANTE,6,111,Ring Game,-3.2,0.2
12/08/2025,1492829,OtisMalone,42904,848082410,37240463,Pursuit 35% ANTE,6,111,Ring Game,-1.6,0.1
12/08/2025,1434022,Bulls4Bet,20443,848084998,37235747,Harmony 20bb ANTE(2),6,127,Ring Game,-34.3,1.96
12/08/2025,1434022,Bulls4Bet,20443,848085700,37235747,Harmony 20bb ANTE(2),6,127,Ring Game,-9.8,0.6
12/08/2025,1492829,OtisMalone,42904,848085802,37240463,Pursuit 35% ANTE,6,111,Ring Game,-0.32,0.01
12/08/2025,1434022,Bulls4Bet,20443,848087952,37238731,Harmony 20bb % ANTE(1),6,127,Ring Game,-2.1,0
12/08/2025,1492829,OtisMalone,42904,848088613,37240463,Pursuit 35% ANTE,6,111,Ring Game,114.51,0.72
12/08/2025,1434022,Bulls4Bet,20443,848089148,37238731,Harmony 20bb % ANTE(1),6,127,Ring Game,-0.7,0.03
12/08/2025,1434022,Bulls4Bet,20443,848087460,37238731,Harmony 20bb % ANTE(1),6,127,Ring Game,-25.9,1.43
15/08/2025,1492829,OtisMalone,42904,850237474,37318423,Pursuit Straddle,5,111,Ring Game,-1.6,0.1
15/08/2025,1492829,OtisMalone,42904,850216333,37313825,Silver 20bb ANTE,6,111,Ring Game,-0.48,0.02
15/08/2025,1434022,Bulls4Bet,20443,850111985,37314930,Pursuit Bomb DB,6,127,Ring Game,-5.6,0.35
16/08/2025,1492829,OtisMalone,42904,850769617,37333191,Pursuit 20bb ANTE,6,111,Ring Game,-0.32,0
16/08/2025,1492829,OtisMalone,42904,850770460,37333191,Pursuit 20bb ANTE,6,111,Ring Game,13.89,0.38
16/08/2025,1492829,OtisMalone,42904,850783429,37333191,Pursuit 20bb ANTE,6,111,Ring Game,-0.96,0.05
17/08/2025,1492829,OtisMalone,42904,851311943,37369611,Golden 20bb 1,5,111,Ring Game,0,0
17/08/2025,1434022,Bulls4Bet,20443,851311946,37366825,Silver 1(1),6,127,Ring Game,-18.9,1.01
17/08/2025,1214677,ƁartSimpson,278673,851313436,37358539,Pursuit 20bb % ANTE(1),6,106,Ring Game,-4,0.25
12/08/2025,1492829,OtisMalone,42904,848208894,37236974,Pursuit 20bb(1),6,111,Ring Game,0.96,0
12/08/2025,1492829,OtisMalone,42904,848108009,37240265,Silver DB,6,111,Ring Game,1.44,0
12/08/2025,1434022,Bulls4Bet,20443,848108362,37238263,Silver ANTE,6,127,Ring Game,-102.9,5.88
12/08/2025,1434022,Bulls4Bet,20443,848110795,37238441,Pursuit 20bb % ANTE,6,127,Ring Game,-4.2,0.25
12/08/2025,1434022,Bulls4Bet,20443,848114177,37238441,Pursuit 20bb % ANTE,6,127,Ring Game,-19.6,1.09
12/08/2025,1492829,OtisMalone,42904,848301082,37244396,Pursuit A 35%,5,111,Ring Game,-3,0.17
12/08/2025,1434022,Bulls4Bet,20443,848304638,37241300,Harmony 20bb 1(3),6,127,Ring Game,0.7,0
12/08/2025,1434022,Bulls4Bet,20443,848315072,37241300,Harmony 20bb 1(3),6,127,Ring Game,39.06,1.51
12/08/2025,1434022,Bulls4Bet,20443,848316240,37241300,Harmony 20bb 1(3),6,127,Ring Game,104.23,2.38
12/08/2025,1434022,Bulls4Bet,20443,848316607,37241300,Harmony 20bb 1(3),6,127,Ring Game,0,0
12/08/2025,1434022,Bulls4Bet,20443,848319629,37241300,Harmony 20bb 1(3),6,127,Ring Game,-1.4,0.07
12/08/2025,1434022,Bulls4Bet,20443,848322022,37243163,Harmony 20bb % ANTE(3),6,127,Ring Game,-97.33,4.41
12/08/2025,1492829,OtisMalone,42904,848152616,37241495,Pursuit 20bb 1,6,111,Ring Game,-0.32,0.01
12/08/2025,1492829,OtisMalone,42904,848153677,37241495,Pursuit 20bb 1,6,111,Ring Game,-65.28,1.23
12/08/2025,1492829,OtisMalone,42904,848158056,37241495,Pursuit 20bb 1,6,111,Ring Game,0,0
17/08/2025,1492829,OtisMalone,42904,851348930,37358539,Pursuit 20bb % ANTE(1),6,111,Ring Game,-0.32,0.02
17/08/2025,1214677,ƁartSimpson,278673,851349219,37366437,Edge DB,6,106,Ring Game,7.25,0.25
17/08/2025,1492829,OtisMalone,42904,851147327,37364249,Pursuit Straddle,5,111,Ring Game,-1.6,0.1
17/08/2025,1492829,OtisMalone,42904,851153934,37364249,Pursuit Straddle,5,111,Ring Game,-5.44,0.3
14/08/2025,1434022,Bulls4Bet,20443,849563568,37290783,Harmony 20bb 40%,6,127,Ring Game,-2.8,0.1
17/08/2025,1214677,ƁartSimpson,278673,851321108,37355415,Edge Bomb(1),6,106,Ring Game,-2,0.15
17/08/2025,1214677,ƁartSimpson,278673,851335920,37355415,Edge Bomb(1),6,106,Ring Game,-15.35,0.95
17/08/2025,1492829,OtisMalone,42904,851336017,37358539,Pursuit 20bb % ANTE(1),6,111,Ring Game,4.88,0.57
17/08/2025,1214677,ƁartSimpson,278673,851338130,37366437,Edge DB,6,106,Ring Game,32.9,1.25
18/08/2025,1492829,OtisMalone,42904,851875598,37394616,Pursuit 20bb(2),6,111,Ring Game,5.18,0.2
18/08/2025,1492829,OtisMalone,42904,851865174,37393940,Pursuit DB,6,111,Ring Game,0,0
18/08/2025,1492829,OtisMalone,42904,851868691,37393940,Pursuit DB,6,111,Ring Game,0,0
18/08/2025,1492829,OtisMalone,42904,851869434,37393940,Pursuit DB,6,111,Ring Game,-0.32,0.01
18/08/2025,1492829,OtisMalone,42904,851893958,37394070,Silver 20bb,5,111,Ring Game,-0.96,0.07
18/08/2025,1492829,OtisMalone,42904,852024941,37397612,Pursuit 35% ANTE,6,111,Ring Game,-0.64,0.04
18/08/2025,1492829,OtisMalone,42904,852029161,37397612,Pursuit 35% ANTE,6,111,Ring Game,3.81,0.11
16/08/2025,1492829,OtisMalone,42904,850728886,37340186,Pursuit 20bb(3),6,111,Ring Game,0,0
16/08/2025,1492829,OtisMalone,42904,850732050,37340186,Pursuit 20bb(3),6,111,Ring Game,-0.32,0.01
19/08/2025,1492829,OtisMalone,42904,852337038,37414099,Pursuit DB,6,111,Ring Game,2.97,0.04
16/08/2025,1492829,OtisMalone,42904,850749967,37343530,Golden 20bb 2,5,111,Ring Game,0,0
13/08/2025,1214677,ƁartSimpson,278673,849232310,37267160,Edge Bomb DB,6,106,Ring Game,1.5,2.35
13/08/2025,1214677,ƁartSimpson,278673,849232506,37267160,Edge Bomb DB,6,106,Ring Game,-2,0.1
13/08/2025,1214677,ƁartSimpson,278673,849233083,37267160,Edge Bomb DB,6,106,Ring Game,16.5,1.45
13/08/2025,1214677,ƁartSimpson,278673,849233313,37267160,Edge Bomb DB,6,106,Ring Game,11.95,0.35
14/08/2025,1214677,ƁartSimpson,278673,849233731,37277729,Pursuit 35% ANTE,6,106,Ring Game,-2,0.1
13/08/2025,1214677,ƁartSimpson,278673,849237500,37267160,Edge Bomb DB,6,106,Ring Game,-107.4,3.1
18/08/2025,1492829,OtisMalone,42904,851722063,37389370,Silver ANTE,6,111,Ring Game,-0.48,0.02
18/08/2025,1492829,OtisMalone,42904,851724403,37389370,Silver ANTE,6,111,Ring Game,-0.72,2.36
18/08/2025,1492829,OtisMalone,42904,851724882,37389370,Silver ANTE,6,111,Ring Game,-115.2,1.83
16/08/2025,1434022,Bulls4Bet,20443,850853791,37343205,Harmony Bomb DB(1),6,127,Ring Game,-2.8,0.14
17/08/2025,1434022,Bulls4Bet,20443,850854682,37346582,Pursuit Straddle,6,127,Ring Game,-60.2,3.01
16/08/2025,1434022,Bulls4Bet,20443,850856198,37343205,Harmony Bomb DB(1),6,127,Ring Game,-2.8,0.14
16/08/2025,1434022,Bulls4Bet,20443,850856884,37344471,Pursuit 20bb % ANTE,6,127,Ring Game,-19.6,0.7
17/08/2025,1434022,Bulls4Bet,20443,850860584,37346582,Pursuit Straddle,6,127,Ring Game,-32.2,1.72
16/08/2025,1434022,Bulls4Bet,20443,850863996,37343205,Harmony Bomb DB(1),6,127,Ring Game,-2.8,0.14
17/08/2025,1492829,OtisMalone,42904,850865869,37346582,Pursuit Straddle,6,111,Ring Game,-4.8,0.27
17/08/2025,1434022,Bulls4Bet,20443,850867511,37346582,Pursuit Straddle,6,127,Ring Game,0,0
17/08/2025,1434022,Bulls4Bet,20443,850868116,37346582,Pursuit Straddle,6,127,Ring Game,-1.4,0.1
17/08/2025,1492829,OtisMalone,42904,850872082,37346582,Pursuit Straddle,6,111,Ring Game,11.51,0.45
17/08/2025,1214677,ƁartSimpson,278673,851312569,37362237,Edge Bomb DB,6,106,Ring Game,-71.6,3
12/08/2025,1434022,Bulls4Bet,20443,848109226,37238731,Harmony 20bb % ANTE(1),6,127,Ring Game,-2.1,0.14
12/08/2025,1434022,Bulls4Bet,20443,848112473,37238731,Harmony 20bb % ANTE(1),6,127,Ring Game,-0.7,0.04
12/08/2025,1434022,Bulls4Bet,20443,848114389,37238263,Silver ANTE,6,127,Ring Game,109.72,1.33
12/08/2025,1434022,Bulls4Bet,20443,848115977,37235747,Harmony 20bb ANTE(2),6,127,Ring Game,-1.4,0.07
12/08/2025,1434022,Bulls4Bet,20443,848300919,37241507,Harmony 20bb % ANTE(2),6,127,Ring Game,28.07,0.35
12/08/2025,1434022,Bulls4Bet,20443,848303902,37241507,Harmony 20bb % ANTE(2),6,127,Ring Game,-0.7,0.03
12/08/2025,1434022,Bulls4Bet,20443,848317155,37241300,Harmony 20bb 1(3),6,127,Ring Game,0,0
12/08/2025,1434022,Bulls4Bet,20443,848319541,37243163,Harmony 20bb % ANTE(3),6,127,Ring Game,-0.7,0.07
17/08/2025,1492829,OtisMalone,42904,851146587,37364249,Pursuit Straddle,5,111,Ring Game,-6.72,0
17/08/2025,1492829,OtisMalone,42904,851328418,37358539,Pursuit 20bb % ANTE(1),6,111,Ring Game,6,0.06
16/08/2025,1492829,OtisMalone,42904,850728623,37340186,Pursuit 20bb(3),6,111,Ring Game,-0.32,0.01
16/08/2025,1492829,OtisMalone,42904,850742389,37343530,Golden 20bb 2,5,111,Ring Game,7.32,0.2
17/08/2025,1492829,OtisMalone,42904,851139876,37364249,Pursuit Straddle,5,111,Ring Game,-1.6,0.1
13/08/2025,1214677,ƁartSimpson,278673,849233813,37267160,Edge Bomb DB,6,106,Ring Game,-2,0.1
18/08/2025,1492829,OtisMalone,42904,851722844,37389370,Silver ANTE,6,111,Ring Game,-0.48,0.03
